source_language,target_language,source_text,target_text
Kidawida,Swahili,Apa wawelima,Baba analima
Kidawida,Swahili,Naw'enywa w'ughanga,Nanywa dawa
Kidawida,Swahili,Naboilwagha ni machi gha ndimu.,Ninapenda maji ya limau.
Kidawida,Swahili,W'adaw'ana bana w'aw'ebonya chaghu chelima,Wavulana wanne wanafnya kibarua cha kulima
Kidawida,Swahili,Siichi w'andu w'abonyagha w'ada,Sijui watu hua wanafanya aje
Kidawida,Swahili,Nyonyi repuruka renda kumbwa na igho,Ndege walipaa waliporushiwa jiwe
Kidawida,Swahili,Mlungu urasimie kazi ra mikonu yedu.,Mungu abariki kazi za mikono yetu.
Kidawida,Swahili,Kira chasea putu.,Giza limetanda kabisa
Kidawida,Swahili,Dateserie w'andu elfu inya w'isow'ie vindo.,Tumesaidia karibu watu elfu nne waliokosa chakula.
Kidawida,Swahili,Jaaa vindo,Kula chakula
Kidawida,Swahili,Siichi kutumia kompiuta.,Sijui jinsi ya kutumia kompyuta.
Kidawida,Swahili,maza ra ndoenyi,mambo ya duniani
Kidawida,Swahili,Mrongo ikenda na irandadu,Tisini na sita
Kidawida,Swahili,Voro ra kutua.,Salamu za mwisho.
Kidawida,Swahili,Oka na iswali kwa kila nyamandu.,Alikuwa na swali kwa kila mnyama.
Kidawida,Swahili,Kilole chapotoka chikabarika,Kioo kilianguka kikavunjika
Kidawida,Swahili,"W'ushuru ghwadatesia w'alemeri, w'aghosi na w'akiw'a","Ushuru husaidia walemavu, wazee na maskini"
Kidawida,Swahili,Kukakwana ni Tole mzere ukuneke mwatulituli wapo kuniredie.,Ukiktana na Tole mwambie akupatie simu yangu uniletee
Kidawida,Swahili,Waw'a midi ikenda,Amepanda miti tisa
Kidawida,Swahili,Nyonyo rabwaghwa,Ndege wameuwawa
Kidawida,Swahili,Ilambi jake jedihoresha,Ombi lake lilituponya
Kidawida,Swahili,Ndeiidikagha kwa magare angu kwa w'aja w'iendagha na maghu.,�Haipitiki kwa magari ila wanaotembea kwa miguu
Kidawida,Swahili,Mjhishe mwana vindo vake,Mlishe mtoto chakula chake
Kidawida,Swahili,Wavavirika/Washoghonoka ukisarigha mdinyi,Ameumia akicheza mtini
Kidawida,Swahili,Mdaw'ana opwana na mlisha.,Mvulana alikutana na mchungaji.
Kidawida,Swahili,Iyo ndoo iko na machi koiduka chongo.,Hio ndoo ina maji ibebe kichwani
Kidawida,Swahili,Waw'enyeghelwa ni cheru,Anawashwa na ndevu
Kidawida,Swahili,Ukajielesho,Akalitakasa
Kidawida,Swahili,Kuselale kuselombie,Usilale kabla hujaomba
Kidawida,Swahili,Osigharika uekeri pwaw'o.,Amebaki peke yake kwao.
Kidawida,Swahili,Ola kurighore maza iri.,Basi yaseme mambo haya.
Kidawida,Swahili,Mwalimu wawefundisha,Mwalimu anafundisha
Kidawida,Swahili,Nerem'boisira mkapo vindo.,Nilimuandalia bibi yangu chakula.
Kidawida,Swahili,ovaa mwana,Alilaza mtoto
Kidawida,Swahili,Mwanidu oka na kifu,Dada yangu ni mjamzito
Kidawida,Swahili,Nawika kilambo chew'inyora,Naweka kitu cha kuwanyongea
Kidawida,Swahili,"Kipunde ni mabemba maw'ishi ghizumulo, ghikafungwa na madundu na kuchemshwa","Kipunde ni mahindi mabichi yaliyoondwa, hufungwa na majani ya mgomba na kuchemshwa."
Kidawida,Swahili,richagha kwapo,zitakuja kwangu
Kidawida,Swahili,Delima mbuwa yose putu,Tumelima shamba lote
Kidawida,Swahili,Waweseka chuu,Anacheka sana
Kidawida,Swahili,Naw'ejighwa ni maghu.,Naumwa na miguu
Kidawida,Swahili,Omoni uduagha mbinge wa icho kifumbu.,Yeye bado ni mbunge wa wilaya hiyo.
Kidawida,Swahili, W'andu w'engi w'eenda mzaw'o.,Watu wengi walienda kwao
Kidawida,Swahili,Matuku ghaw'o ghepoilwa ghasia.,Siku zaoza kufurahia yaliisha
Kidawida,Swahili,Mwana ndemanyire kudeda nicha,Mtoto hajajua kuongea vizuri
Kidawida,Swahili,Kwabonya w'ada kwani kusekunde kugala mzenyu?,Umefanya nini hutaki kuenda kwenu?
Kidawida,Swahili,Igare jha aw'uye jhacha.,Gari la mjomba limefika
Kidawida,Swahili,W'esighana na mumi wake ukaw'uya mzaw'o,Aliachana na mume wake akarudi kwao.
Kidawida,Swahili,Vidoi vetoroka toe.,Wezi walikimbia milele.
Kidawida,Swahili,Dakaia mwaka mlazi disededanye,Tumekaa mwaka wote kama hatuongei
Kidawida,Swahili,Vua idima kukaia vua ya mruke.,Mvua inaweza kuwa na mvua ya joto.
Kidawida,Swahili,Itamwaa naja vindo nekunda kulala,Kwa sasa nimekula chakula nataka kulala
Kidawida,Swahili,Ndowaw'iakumbuka ijojose.,Hakumbuki chochote.
Kidawida,Swahili,Wavi wawefunya malaghiro ghipoie.,Wazazi wanatoa ushauri mzuri.
Kidawida,Swahili,Neka shighadi sidimaa kuenda,Niko nje siwezi kutembea
Kidawida,Swahili,W'ew'ika nguku ela ndew'iichi kurineka vindo.,Wameeka kuku ila hawajui kuzifuga
Kidawida,Swahili,Hata ngera wakota,Hata kama wamechimba
Kidawida,Swahili,Kungirwa kifungonyi,Kutiwa mbaroni
Kidawida,Swahili,Kudakuwida ichija kuwae ni momu nifundishiro ni wawa wa womi.,Utavuna ulichopanda ni msemo niliofunzwa na babu.
Kidawida,Swahili,Nasilwa,Nimechoka 
Kidawida,Swahili,Kazi kwa bidii idashana kwa mafanikio na wufanisi.,Kazi kwa bidii inalipa kwa mafanikio na ufanisi.
Kidawida,Swahili,Ela koko na wana walinga?,Uko na watoto wangapi ?
Kidawida,Swahili,Namila ndembe,Nimemeza dawa
Kidawida,Swahili,Mwaskire ilagho jha idime,Mmeskia neno la leo
Kidawida,Swahili,kuwuya,kurudi
Kidawida,Swahili,Chumbi chose chasia.,Chumvi yote imeisha
Kidawida,Swahili,Majibu ghinekelo ni m'baa wa iyo wizara gheshinua aw'o w'andu.,Majibu yaliyopewa na waziri yalishangaza kikundi hicho.
Kidawida,Swahili,Wamola oghua sufuria mbishi,Wamola amenunua sufuria mpya
Kidawida,Swahili,Nadeka nikatarikilwa ni modo,Nilikuwa narukiwa na moto
Kidawida,Swahili,Kukaneka Mwaw'asi maghana aw'i ukuredia posho.,Nitakushikia ukate hio nyama
Kidawida,Swahili,W'aw'a waghoraa ngano risingie loli.,Bibi yangu anasimulia hadithi za kusisimua.
Kidawida,Swahili,Shimba refuma rikangia mizinyi ra w'andu,Simba zilitoroka zikaingia kwa miji za watu
Kidawida,Swahili,Dikukunde oho,Tukupende wewe
Kidawida,Swahili,Nwao sena maza rimu ni ra kimlungunyi na rimu ni ra kindoenyi.,Halafu tena mambo mengine ni ya kimbinguni na mengine ni ya kidunia.
Kidawida,Swahili,W'ose w'aw'I w'erekanya na w'andu w'azima,Wote wawili walikuwa kwenye uhusiano
Kidawida,Swahili,Kaba mori,Piga miluzi
Kidawida,Swahili,Ni suti ditesiane.,Ni lazima tusaidiane.
Kidawida,Swahili,Magome ghalaghaya.,Pesa imepotea.
Kidawida,Swahili,Mburi rafungwa,Mbuzi zimefungwa
Kidawida,Swahili,sindano radatupwa,sindano zimetupwa
Kidawida,Swahili,Vifwa va w'aka w'iko na misigo vachurukie agha matuku.,Kuna ongezeko la vifo vya wajawazito siku hizi.
Kidawida,Swahili,wedekanga vogha,Walikaanga boga
Kidawida,Swahili,Ihi nyumba eka na ilanga ibaha,Hii nyumba iko na shimo kubwa
Kidawida,Swahili,Chienyi kwake owa midi kufuma Wuimgereza,Njiani kwake alipanda mitit kutoka Uingereza
Kidawida,Swahili,Itanaa malagho gheka pacha.,Saizi mambo yako mengi
Kidawida,Swahili,Na ukacha mka,Akaja mwanamke
Kidawida,Swahili,Mavunyu hhhhghadanona vindo,Viwavi huharibu mimea
Kidawida,Swahili,W~anake w~isikireghe w~alimu w~aw~o,Watoto wasikilize walimu wao
Kidawida,Swahili,Majid Al Futtaim eko na irumirio jimange,Majid Al Futtaim ina imani kamili�
Kidawida,Swahili,Wesera diende diwose,Ngojea twende sote
Kidawida,Swahili,Ghesha ni malagho ghiao hasa kukunde kughivikie mori 30 Disemba ya mwaka ghuchaa,Fikiria ni malengo gani hasa unayotaka kuyafikia tarehe 31 Disemba ya mwaka ujao.
Kidawida,Swahili,Leka niw'one ngera uniw'aghia ichi wagua,Acha nione kama atanigawia kenye amenunua
Kidawida,Swahili,Kafwani sikuwonie,Sijakuona karibuni
Kidawida,Swahili,Nani ukunde diendanye,Nani anataka twende
Kidawida,Swahili,Nikakaia na w'andu w'aw'ishi na ndekune ungi oungana,nikiwa na watu wapya na hakuna wa kuungana naye.
Kidawida,Swahili,Mbeo yabia shighadi.,Kumejaa baridu huko inje
Kidawida,Swahili,Wusalama gha chienyi ni nicha sana,Usalama wa barabarani ni muhimu sana.
Kidawida,Swahili,Nikaogha niko nijagha vindo vapo,Nikipga ndipo ntakula chakula changu
Kidawida,Swahili,Msarigho yachezwa matuku mazima mazima.,Michezo itachezwa siku tofauti.
Kidawida,Swahili,Mlungu udiw'unjira vose vilagharie,Mungu ataturudishia vyote vilvyopotea
Kidawida,Swahili,Tumia ngelo yako  kwa hekima.,Tumia wakati wako kwa hekima.
Kidawida,Swahili,W'alilie na kukema mchungu w'ikitambwa w'itesekiaa hao.,Wamelia wakipiga mayowe wakishindwa watapata msaada wapi.
Kidawida,Swahili,Naweagha boro,Ninajenga boma
Kidawida,Swahili,kwasinda mana,Umeshinda salama
Kidawida,Swahili,Wadeki wawekufundisha madeki kila wakati.,Wapishi wanajifunza mapishi mapya mara kwa mara.
Kidawida,Swahili,Maisha ghakurie.,Maisha ni magumu
Kidawida,Swahili,karatasi rakuchwa,Karatasi zimejaa
Kidawida,Swahili,Uo mka oreoboshwa ni uo mnduwaw'omi.,Mwanamke huyo aliogopeshwa na huyo mwanamme.
Kidawida,Swahili,Ndechiko kighirio chidimagha kughiria mndu ukunde kubonya.,Hakuna kikwazo kinachoweza kuzuia mtu mwenye azma.
Kidawida,Swahili,Koko na mano malacha nandighi.,Vidole zako za miguu ni refu sana
Kidawida,Swahili,Waduka mwana mghongo,Amebeba mtoto mgongoni
Kidawida,Swahili,Kwapata maghi ghamu?,Umepata mayai mengine?
Kidawida,Swahili,Niredie chuo chapo,Niletee kitabu change
Kidawida,Swahili,Uo mndu orew'anga irina japo diko ipwanyikonyi.,Huyo mtu aliniita jina langu wakati wa mkutano.
Kidawida,Swahili,Kurashana ndekupoiye.,Kugombezana si kuzuri
Kidawida,Swahili,Deghenda kwa wandu wamu dikawona malagho ghe shinua!,Tulienda kwa watu wengine tukaona mambo
Kidawida,Swahili,Vana vapo ndeviw'eja nicha.,Vifaranga vyangu havili vizuri
Kidawida,Swahili,W'andu w'engi w'adakuneka shughuli iseko yaw'o.,Watu wengi huwa wanajipa shughuli isiyo yao
Kidawida,Swahili,Ni bugha na w'asi ghobwagha ngolo.,Ni dhiki na taabu ya kukata tamaa.
Kidawida,Swahili,Owuya ondahoa,Alirudi baada ya kupona
Kidawida,Swahili,Ni w'eke ani w'ifwane w'ifundishe w'andu w'iandikagha habari?,Ni nani anapaswa kuwapa waandishi wa habari mafunzo?
Kidawida,Swahili,Uja mndu ofwa ukasigha mka usew'adie mwana ungi.,Huyo mtu alikufa akaacha mke wake bila mtoto.
Kidawida,Swahili,Naw'enda kaba kura law'uke.,Naenda kupiga kura kesho kutwa
Kidawida,Swahili,Wazome wamkaba mka.,Waome amempiga mke wake
Kidawida,Swahili,Waweshowa vilamba,Wnaokota mabuyu
Kidawida,Swahili,Huw'u dija kii maduka ghafungwa ghose?,Sasa tutakula nini maduka yamefungwa yote?
Kidawida,Swahili,Kwaichi kulima?,Unajua kulima?
Kidawida,Swahili,Shimba ni nyamandu ya isakenyi.,Simba ni wanyama wa porini.
Kidawida,Swahili,Msidu ghokorwa mbagha ni w'andu w'ediw'a.,Msitu ulichomwa moto na wawindaji.
Kidawida,Swahili,Mburi ra Mzame raturua luvuna lwapo,Mbuzi za Mzame zimetoboa ua langu
Kidawida,Swahili,Ghenda kufagie lukumbinyi ,Nenda ukafigie nyuma ya nyumba
Kidawida,Swahili,Chawucha nandighi.,Asante sana.
Kidawida,Swahili,Waweandika barua,Anaandika barua
Kidawida,Swahili,Uja mka ova mwana icho,Mwanamke yule amejifungua juzi
Kidawida,Swahili,Luzi lwadumbuka,Uzi umekatika
Kidawida,Swahili,Kuboilwa kwadima kupatika kwa malagho matini.,Furaha inaweza kupatikana  kupitia mambo madogo.
Kidawida,Swahili,Muzi ghodu ghwapoiye,Mji wetu ni mzuri
Kidawida,Swahili,Ko kala w'anake w'arazighanwa ni w'aw'ae.,Zama zile watoto walitunzwa na nyanya zao.
Kidawida,Swahili,Kwaghua vilambo vose,Umenunua kila kitu
Kidawida,Swahili,olaswa ni igho,Alilengwa na jiwe
Kidawida,Swahili,Siwuriagha kuseka.,Sitarudia kucheka.
Kidawida,Swahili,Neka na wada bana,Nina Watoto wanne
Kidawida,Swahili,Nawidederia,Nimewatetea
Kidawida,Swahili,Mrede vilambo vose,Mlete vitu vyote
Kidawida,Swahili,Ikanisa ijhi jhe kaba makofi Jiwangwagha,Haya makanisa ya kupiga makofi ya kiroho
Kidawida,Swahili,Wadeki wakunda kutima wudeki wupya.,Wapishi wanapenda kujaribu mapishi mapya.
Kidawida,Swahili,Dedefuma iyo nyumba kala koni,Tulihama hio nyumba kitambo sana
Kidawida,Swahili,Siboilwagha ni w'eke matee w'isene w'aya.,Sipendi waongo wasio na haya.
Kidawida,Swahili,Uhu ni mndu wa ifwa.,Huyu mtu ndiye mriithi.
Kidawida,Swahili,"Wele moko hao,namroghua wele mwasinda.","Nawasalimie nyote,je mmeshindaje?"
Kidawida,Swahili,Kedu koko na ichi kilambo,Kwetu kuna hiki kitu
Kidawida,Swahili,Moda ghwachua machi ghukaduka mwana.,Mto umejaa maji ukabeba mtoto
Kidawida,Swahili,Kwaghorelwa w'uloli,Umeambiwa ukweli?
Kidawida,Swahili,Mkuvu ghwake ghochelewa kuhoa.,Kitovu yake ilichelewa kupona 
Kidawida,Swahili,"Na  dikengia kwa wupande ghwa wukulima, aha vindo viwalwaghwa ni wandu veuza ni vindoki sana sana?","Tukifikia upande wa ukulima, hapa ndipo chakula hupandwa na wauzaji na ni chakula aina gani haswa?"
Kidawida,Swahili,Osighirilwa kwa kuw'ika mafungu.,Aliachiliwa kwa dhamana.
Kidawida,Swahili,Siw'eobua kilambo chingi ini. ,Siogopi kitu chochote mimi.
Kidawida,Swahili,W'aw'abora chumbo ra Kidaw'ida.,Wanaimba nyimbo za kitaita
Kidawida,Swahili,Wukongo ghwa malaria.,Ugonjwa wa Malaria.
Kidawida,Swahili,Shashirenyi muche,Harakisheni mje
Kidawida,Swahili,Uja wadumwa ni Mlungu waaja malagho gha Mlungunyi.,Yule aliyetumwa na Mungu huzungumza mambo ya Mbinguni.
Kidawida,Swahili,Nyamandu reka mbaghonyi,Mifugo wamo malishoni
Kidawida,Swahili,Aw'o w'iko na w'wana ghonywa chofi.,Mabingwa wa kunywa divei.
Kidawida,Swahili,Kusekenona machi .,Usiharibu maji
Kidawida,Swahili,Narumiria ghose kwanighoria.,Ninaamini kila kitu ulichoniambia.
Kidawida,Swahili,nikanywa machi ni basi,Nikinywa maji ni basi
Kidawida,Swahili,Vilongozi vedu vaw'ediiwia,Viongozi wetu wanatuibuia
Kidawida,Swahili,W'ushuru ghwajhoka nandighi agha matuku,Ushuru umepanda sana siku hizi
Kidawida,Swahili,Oenda ukasigha w'ana mzinyi.,Ameenda akaacha watoto nyumbani
Kidawida,Swahili,Hachi kwa wakiwa ni msingi ghwa kichuku chiko na afya.,Haki kwa maskini ni msingi wa jamii yenye afya.
Kidawida,Swahili,W'eko w'andu w'atineri w'iko na mali.,Kuna watu wachache walio matajiri.
Kidawida,Swahili,Kwa valo lihi?,Umezaliwa lini?
Kidawida,Swahili,Omoni ni mlacha shuu,Yeye ni mrefu sana
Kidawida,Swahili,Nisirwa ndighi ni ndeyo.,Nimechoka na baba yako.
Kidawida,Swahili,Mwatulituli warima,Simu imezima
Kidawida,Swahili,Kifula nguw'o disekaie na kindo chingi chebonya,Tusikue na kitu yoyote ya kufanya jumamosi
Kidawida,Swahili,Kusekeliw'a kumila maghanga ghako. ,Usisahau kunywa dawa zako
Kidawida,Swahili,Leka lusha w'ushu huw'o,Acha kukunja sura yako hivyo
Kidawida,Swahili,Omoni ni mrighiti,Yeye ni dakitari
Kidawida,Swahili,Kudwalwa mdida,Utapelekwa kwa kasi
Kidawida,Swahili,Mwatulituli wake wazama.,Simu yake imeharibika
Kidawida,Swahili,Kufuma w'uda ghugue Gaza Isanga jesighwa iduu.,Tangu vita vizuke Gaza nchi imebaki tupu.
Kidawida,Swahili,Choka reko na sumu,Nyoka wako na sumu
Kidawida,Swahili,"W'ana w'a skulu, w'alimu na w'avi w'apwana kusherekea majibu ghiboie.","Wanafunzi, walimu na wazazi hukusanyika kusherehekea matokeo bora"
Kidawida,Swahili,Odecha lomba mkulupo.,Alikuja kuomba chepeo
Kidawida,Swahili,Nakwana na mghosi wapo,Nimekutana na baba mkwe
Kidawida,Swahili,Magome ghalaghaya.,Pesa imepotea
Kidawida,Swahili,Eshekerelwa ni ndiw'a kuchua machi.,Kutokana na kufurika kwa Ziwa�
Kidawida,Swahili,Mbuwa ijilo vindo yadamanyika matasa.,"Mahali kuvunwapo chakula,mimea hubakia hapo."
Kidawida,Swahili,Enda kuoghe machi ghaka tayari,Nenda ukaoge maji yako tayari
Kidawida,Swahili,Kujifunya ni chia yereda maghaluso kwa kichuku.,Kujitolea ni njia ya kuleta mabadiliko katika jamii.
Kidawida,Swahili,New'ona nimneke kura yapo.,Niliahidi kumpigia kura.
Kidawida,Swahili,Kuranganya malagho kwazamie,Kichanganya mambo sio kuzuri
Kidawida,Swahili,Kifaru chabwaghwa,Kifaru ameuawa
Kidawida,Swahili,Ikwau defuma nakio kwa ijo ikusanyiko,Tulitoka usiku kwa mkutano huo
Kidawida,Swahili,Nalumwa ni safu ra bara,Nimeumwana siafu za paja
Kidawida,Swahili,Mtalo ghwa w'ana w'askulu ghwapungue.,Idadi ya wanafunzi imepungua.
Kidawida,Swahili,Mbi ghwake ghochurikia.,Mwili wake uliongezeka.
Kidawida,Swahili,Namghoria ukajibonya,Nimemuambia akajisikia.
Kidawida,Swahili,Mghosi waweenda.,Mzee anatembea.
Kidawida,Swahili,Darakaia kifumbu cha mzedu chiko na sere aho mighondinyi.,Tuliishi katika kijiji chenye amani huko milimani.
Kidawida,Swahili,Kovalwa mwaka ghusirie,Ulizaliwa mwaka jana
Kidawida,Swahili,Nideogha nendafuma kurura maembe.,Nilioga baada ya kutafuta maembe.
Kidawida,Swahili,Ughu muzi ni m'baa kuchumba uja.,Nyumba hii ni kubwa kuliko ile.
Kidawida,Swahili,Leka nidwa huwo,Wacha kunichukulia hivyo
Kidawida,Swahili,Nalolie andu kwapo nikuvisagha kaw'ona nisekunde kusumbulwa.,Nimetafuta mahali pangu pakujificha kama sitaki kusumbuliwa.
Kidawida,Swahili,kwaki kwaw'ebonya sa mwana wa icho,Mbona unafanya kama haujakomaa?
Kidawida,Swahili,Kupata mfazili yakundika kulombe Mlungu sana,Kupata mfadhili inahitajika uombe Mungu sana
Kidawida,Swahili,Koko andu kwa kirindi Chawia kuw'angwagha Jangara.,Kuna mahali palipo tambarare pale Chawia na panaitwa Jangara.
Kidawida,Swahili,Nededamba cha Mombasa,Nilisafiri pande za Mombasa
Kidawida,Swahili,Kazi kwa bidii yeko na wucha ghwake.,Kazi kwa bidii ina thamani yake.
Kidawida,Swahili,Machi gheduka vigharo vedu,Maji yalisomba nyumba yetu
Kidawida,Swahili,Kwaichi kidawida?,Unajua Kitaita?
Kidawida,Swahili,Ng'ombe ra Daw'ida rechua mariw'a shuu,Ngombe wa Taita hutoa maziwa mengi sana
Kidawida,Swahili,Danu w'endaw'uya w'alola kazi ra shwaa kwa iri Uba.,"Waliporudi, sasa kazi inayopatikana rahisi ni hizi teksi za programu kama Uba"
Kidawida,Swahili,Oke nifunguye mnyango.,Tafadhali nifungulie mlango.
Kidawida,Swahili,Oreshitakilwa nwao ukacha ukaw'adwa nakio.,Alishitakiwa halafu akaja akakamatwa usiku.
Kidawida,Swahili,Neka w'aghenyi machi ghenywa,Wape wageni maji ya kunywa
Kidawida,Swahili,Wafungwa magoli awi,Wamefunga mabao mawili
Kidawida,Swahili,Andu kuko kwa kirindi na mruke.,Mahali ambapo ardhi ni tambarare na kuna joto.
Kidawida,Swahili,W'andu w'engi w'erew'adwa ni homa.,Watu wengi walishikwa na homa.
Kidawida,Swahili,wanughi wake wikakumbuka seji,Wafuasi wake wakakumbuka vile
Kidawida,Swahili,Mnyongolo ghwajikucha,Jongoo amejikunja
Kidawida,Swahili,Nachochua shighadi yose,Nitafyeka nje yote
Kidawida,Swahili,Napoilwa nihistoria ya wurumwengu,Nimevutiwa na historia ya dunia.
Kidawida,Swahili,Ovalwa na chongo kibaa sa cha ndee.,Amezaliwa na kichwa kikubwa kama cha babake
Kidawida,Swahili,Isi dawekotia ni ani,Sisi tunauliza ni nani?
Kidawida,Swahili,Kujifunya ni chia yetesia na kuneka wazima.,Kujitolea ni njia ya kusaidia na kuwapa wengine.
Kidawida,Swahili,Kwawe'nda hao mwanidu kwafwanwa huw'u?,Unaenda wapi ndugu yangu umeng'ara hivi?
Kidawida,Swahili,Napata wulalo ghwa chaghu mbishi.,Nimepata nafasi ya kazi mpya.
Kidawida,Swahili,Ikumi na iw'i,Kumi na mbili
Kidawida,Swahili,Naw'iaruw'uka moda.,Ninavuka mto.
Kidawida,Swahili,Nawona mwengere,Nimeona mwangaza
Kidawida,Swahili,Wanake wadapoilwa ni kusarigha.,Watoto wanapenda kucheza.
Kidawida,Swahili,Kuselowuo,Usioe
Kidawida,Swahili,mdumwa ndebwaghwaa,Mjumbe hauawi
Kidawida,Swahili,Kishanua cheko hao?,Kichana kiko wapi?
Kidawida,Swahili,Ndouw'adie mndungi obadilishana maghesho.,Hakuwa na mtu yeyote wa kugawia mafikira yake mengi.
Kidawida,Swahili,Idime kwakunde dideke kii mwana wapo?,Keo unataka tupike nini mwanangu?
Kidawida,Swahili,W'andu w'azima w'asherekea Krismasi kwa chia zima.,Watu tofauti husherehekea Krisimasi kwa njia tofauti.
Kidawida,Swahili,Kwafuma hao?,Umetoka wapi?
Kidawida,Swahili,Waghua nguw'o ikumi,Amenunua nguo kumi
Kidawida,Swahili,Kushoma ni chia ye kufundisha malazi.,Kusoma ni njia ya kujifunza mengi.
Kidawida,Swahili,Mapemba ghadawanika mghambenyi,Mahindi huanikwa kwenye dari
Kidawida,Swahili,Nasuw'iria mwaw'uka mkasinda nicha,Natumaini mmeamka mkashinda vyema
Kidawida,Swahili,Waweenja kidanda ,Anapeleka baisikeli
Kidawida,Swahili,Soghoda kavui,Songea karibu
Kidawida,Swahili,Kwa ichi kimu cha w'uhoreshi chichuye maza ra sherehe,kwa msimu huu wa likizo uliojaa shughuli za sherehe
Kidawida,Swahili,Waiw'a na kademwa na lufu.,Ameiba akakatwa na panga
Kidawida,Swahili,Kila mundu ughorie mbao w'uloli,Kila mtu aambie mwenzake ukweli
Kidawida,Swahili,Kushoma ni chia iboiye yemanya.,Kusoma ni njia bora ya kujifunza.
Kidawida,Swahili,Jesu wanikunde shuu.,Yesu ananipenda sana
Kidawida,Swahili,Oka wa chopwa zee,Ni mweupe pee
Kidawida,Swahili,Nawadunga chadu,Ninashona kiatu
Kidawida,Swahili,Mbogha rekabwa marufuku sokonyi.,Mboga zimepigwa marufuku kutoka sokoni.
Kidawida,Swahili,W'adakunda kuoghosha w'andu w'ifue.,Wanataka kuosha wafu
Kidawida,Swahili,Wana wapoilwa ni kucheza.,Watoto wanapenda kucheza michezo.
Kidawida,Swahili,Sine mavuda ghekushinga ghesia,Sina mafuta ya kupata yaliisha
Kidawida,Swahili,Loli nidimagha?,Kweli nitaweza?
Kidawida,Swahili,Nasindakulola shuu,Nilikuwa nakutafuta sana
Kidawida,Swahili, Naw'eghenja saru mbuwenyi,napeleka mbolea shambani
Kidawida,Swahili,Waghora kifula nguw'o niko ukaigha,Amesema atakuwepo jumamosi
Kidawida,Swahili,Wasigha igodoro shighadi jhikaiw'wa.,Ameacha godoro nje likaibiwa.
Kidawida,Swahili,Mayo w'aw'angwa ani?,Mamako anaitwa nani?
Kidawida,Swahili,Nyonyi raw'uya na matunda gheja.,Ndege walirudi na matunda ya kula.
Kidawida,Swahili,Ituku ja mfungade ni jehoresha.,Siku ya saba ni ya kupumzika.
Kidawida,Swahili,"Kaw'ona singirie msarighoni, sichagha","Kama sijaingia mchezoni, sitakuja"
Kidawida,Swahili,Ni w'aghenyu w'iboie sana.,Ni marafiki wazuri sana.
Kidawida,Swahili,Muw'I ghwa mndu usaghie ghwaw'ikilo nicha.,Mwili wa mwendazake umehifadhiwa
Kidawida,Swahili,"Vumbi, Mbeo pia yekwaeni.",Vumbi na baridi ipo pia.
Kidawida,Swahili,Kila mndu wadima kubonya maghaluso.,Kila mtu ana uwezo wa kufanya tofauti.
Kidawida,Swahili,Msimu ghoala ghwazoya.,Msimu wa kupalilia umeanza
Kidawida,Swahili,m'mbi ghwapo ghwawenija,Naumwa na mwili
Kidawida,Swahili,Oka na w'ana bana tu.,Ana watoto wanne tu.
Kidawida,Swahili,Waiw'ilwa kila kilambo idukenyi.,Wamepoteza kila kitu dukani
Kidawida,Swahili,Lawuke ni Kana,Kesho kutwa ni Alhamisi
Kidawida,Swahili,Nyerinyeri rangalangala nakio,Nyota zinang'aa usiku.
Kidawida,Swahili,Nitesie na viriba vako vidadu vapo vabarika.,Nissidie na mitungu yako mitatu yangu imepasuka
Kidawida,Swahili,kazi rawandu rawakundikana,Kazi za wenyee zinatakikana
Kidawida,Swahili,W'aw'ayo oka na choyo.,Nyanya yako ni mchoyo?
Kidawida,Swahili,Nedagha kitambulisho chapo chienyi,Nilipoteza kitambulisho changu njiani
Kidawida,Swahili,Magho gharedwa,Mawe yameletwa
Kidawida,Swahili,Nawona kobanda,Naona umenenepa
Kidawida,Swahili,Iruwa na mori,Jua na mwezi
Kidawida,Swahili,Kwa huwo nichaduma,Kwa hivyo nitatuma
Kidawida,Swahili,Ozerwa ueleze nicha mali riiw'ilo.,Aliambiwa atoe maelezo kamili ya mali iliyoibiwa.
