source_language,target_language,source_text,target_text
Kalenjin,Swahili,Stashenishek aeng ab telepishen kokikipaishe kebarune katun.,Vituo viwili vya runinga vilivyotumika kuonyesha katuni.
Kalenjin,Swahili,Etu lakwet ne chamei amisyo.,Mtoto apendaye kula hunenepa.
Kalenjin,Swahili,kotog' kole kotesetai kiy tugul eng oret ne nyumnyum,Kila kitu kilionekana kwenda kikamilifu
Kalenjin,Swahili,Buruchenikap logoek kopiyonyi meleldap anyinyindo,Saladi ya matunda inashibisha kiu ya tamu.
Kalenjin,Swahili,tom komong'u akot betinok kole chomon,Haijawahi kutokea kwangu kwamba ananipenda
Kalenjin,Swahili,kibeet biik tuguk kwai chebo robinik chechang ago sobengwai,Wengi walipoteza mizigo ya thamani na wengi kupoteza maisha yao. 
Kalenjin,Swahili,kikiboisyi kimnate kosaa eng' oret.,Alilazimishwa kuomba barabarani.
Kalenjin,Swahili,Boisie kamet pekap nganuk ko chopisie,mama anatumia unga ya ngano kupika
Kalenjin,Swahili,ribei seset kaitab chitab kokwenyu, Mbwa hulinda nyumba ya jirani
Kalenjin,Swahili,Manyoru walutyet ne po komnye kongete inendet,Sikuweza kupata jibu la uhakika kutoka kwake
Kalenjin,Swahili,Iyastos chepkerichinik si mangem chi ake tukul,Madaktari hula kiapo cha kuKiptoodhuru mtu yeyote
Kalenjin,Swahili,Achamin kou yeiluu kecheik eng' tuindap kemoi,Nakupenda kama vile nyota zinavyojaa gizani usiku. 
Kalenjin,Swahili,Kimachei sikoru ole lekit ak kamenyi,Alitaka kulala karibu na mama yake.
Kalenjin,Swahili,eng' letu ko kikiundou inendet eng' kenyitab elput agenge bokol sokol ak tamanwokik sokol,"Hatimaye, aliachiliwa huru mnamo mwaka wa elfu moja mia tisa tisini."
Kalenjin,Swahili,"Eng chengetune kokinaita koibei chechang eng chengering, cheechen eng chemengech ","Kwenye masombo yaliyazoea kupokea na kujirundikia vidogo kwa vikubwa, vingi kwa vichache."
Kalenjin,Swahili,Kimwa kole ngaliot noto nebo rabisiek ak atepet nito niki kwo barak ko nyon kwendi ngweny,Alisema kuwa swala hilo la uchumi na hali ya maisha yataweza kupungua
Kalenjin,Swahili,Katunisyet ko banda nebo sobeet.,Ndoa ni safari ya maisha.
Kalenjin,Swahili,Tyondo ne kararan mising loitike,Pundamilia ni mnyama anayepedeza sana
Kalenjin,Swahili,Kitounekei kaniset netai eg emet ab Judea,Kanisa la kwanza ilianza katika nchi la Judea
Kalenjin,Swahili,Chang kesit ab chorest  ab tuka,Uwizi nyingi ni za Ngombe 
Kalenjin,Swahili,eng' iman machome tyenwokikab krismas,Kwa kweli sipendi muziki wa Krismasi
Kalenjin,Swahili,Kimwae kouchotok amu kobun kabatishet konyoru biik ab emet amitwogik,Tunasema hivyo kwa sababu kupitia Kilimo wananchi wanaweza kupata chakula
Kalenjin,Swahili,Kimakchini serikalit ko alda minutik ko mamie pichindo agetugul,Serikali inafaa kuuza mimea bila shida yoyote.
Kalenjin,Swahili,Kindoita biik ab chamait eng ngalek ab tumdo nebo krismas,Wanachama walitangulia kwa tamasha la Krismasi.
Kalenjin,Swahili,talamoichoto ko omitwogikab ngokaik,nzige hao ni chakula cha kuku
Kalenjin,Swahili,Ingoperurin Jehova missing' amun yaitwokik kuk che miachen.,Mungu akubariki kwa ajili ya matendo yako mema.
Kalenjin,Swahili,Yakok che chang kotindo mwiondo ab korwai moet,Watoto wengi katika maeneo ya vijijini wanakabiliwa na kuhara.
Kalenjin,Swahili,sosyetab mbarenik ko kimito koname keny.,Kutokubaliana kwa ardhi kumekuwepo kwa muda mrefu.
Kalenjin,Swahili,Mitei gigundisyek aeng'u chepo piik yu.,Kuna makundi mawili ya watu hapa.
Kalenjin,Swahili,Ibu robta kaititie eng'kokwet,Mvua husababisha baridi kwenye kijiji
Kalenjin,Swahili,Eng' notok ko kibashie eng' mungaret keboishe ngalalet,Vilevile inasaidia wana biashara kuendeleza shughuli zao kupitia mawasiliano na kuwezesha shughuli zao kufanyika kwa upesi.
Kalenjin,Swahili,sukulit nebo barak kotou ureriet nebo wisek en oroet no nyonii,shule za upili wanaanza michezo ya ya riadha mwezi ujao.
Kalenjin,Swahili,ameche ani kito ne kiyaaka,Nahitaji tu kujua kilichotokea
Kalenjin,Swahili,Kibaibaitynchini kapwatet ab kaa,Tunasherehekea kumbukumbu za familia.
Kalenjin,Swahili,nebo amitoagik ak baiet,wa chakula na lishe.
Kalenjin,Swahili,wis gaa kotomo korobon,kimbia nyumbani kabla hakujanyesha
Kalenjin,Swahili,Eng' notok si ketonon sektait ab kabatishet ko cheng' tuguk che mache keyai,"Hata hivyo, ili kuimarisha sekta hii ya Kilimo, mambo mengi yanahitaji kufanywa."
Kalenjin,Swahili,Kimuteech sigik kegeer koot nengway nogotigetare,Wazazi walitupeleka katika nyumba Yao mpya
Kalenjin,Swahili,"ichome ing'ololi mising, tos mengen isis?","mbona unaongea sana, kwani huwezi kunyamaza?"
Kalenjin,Swahili,"Matinye imanda ale yae poisyo amune,kopate poisyen","Sina hakika kwa nini inafanya kazi, lakini inafanya kazi"
Kalenjin,Swahili,konyor kanetishiet nebo kabatishiet ak mungaret kobo kamangut, Kutoa elimu juu ya kilimo na biashara muhimu.
Kalenjin,Swahili,Miten beek koigeny ago koigeny mabegu,Maji yako milele na milele
Kalenjin,Swahili,"Kimwachi Abraham Isaka koib kwenik oligimi,goib agine pangenyi ago maat","Basi, Abraham alimuamuru Isaka alete kuni mahali pale, naye akaleta upanga wake na moto."
Kalenjin,Swahili,Ikere tai iman ii?,Unatazama mbele kweli?
Kalenjin,Swahili,ngalek choto cheyae iche koyae kowaa let emetab kenya,Matendo hayo huleta udororaji wa iktisadi nchini.
Kalenjin,Swahili,rutoi kotechei naetab emet,Kusafiri hukuza ufahamu wa ulimwengu.
Kalenjin,Swahili,ngololi ago sautitab baraka kamanin,Mama huyo anaongea kwa sauti ya juu
Kalenjin,Swahili,Kwalac chaketit asi matakas koris,Nilivaa jaketi ili nisipate baridi
Kalenjin,Swahili,kyagase kole kinyoru boiboiyet arawet nigosirtoi,Nilisikia ulipokea tuzo mwezi uliopita
Kalenjin,Swahili,kiboisien kumyande kou kerichon eng' weldo ake eng' emotinwek, Asali inatumika kama dawa katika sehemmu zingine za nchi.
Kalenjin,Swahili,Kangemutik chik ko mui,Madhara yake yanatisha
Kalenjin,Swahili,Tinyei borto neo missing beliot,Tembo. Ana mwili mzito sana
Kalenjin,Swahili,Kiamda amdaindet aobo nyoet ab kat ,Mchungaji alitoa mahubiri yenye nguvu kuhusu msamaha.
Kalenjin,Swahili,kiwoolu olyet kosupkei ak chong'indab bandek eng soket,Bei zilishuka kufuatia ukosefu wa soko la mahindi nchini
Kalenjin,Swahili,kiyay tuguuk chechang asigosiir eng tyemutichoto,Alifanya jitihada za kufaulu mtihani huo
Kalenjin,Swahili,Ak achame kot ineta,Anaweza kunong'ona maneno ya faraja
Kalenjin,Swahili,Mi kenyoru eng arawet nenyon karon,Kutakuwa na kupatwa kwa mwezi kesho
Kalenjin,Swahili,Biik ab kanisa kokinetkei tukuk che toreti kokwet,Washirika walishiriki katika programu ya kuwasaidia jamii.
Kalenjin,Swahili,koik alak keboisiek eng tekset,Mawe mengine hutumiwa katika ujenzi.
Kalenjin,Swahili,Miten pik che chnga che kikosoman ,Kuna watu wengi wamesoma
Kalenjin,Swahili,ang'er kebundoe orenoto ya kirobon,Ni ngumu kupita kwenye njia hio kukinyesha
Kalenjin,Swahili,Asae omwawoo komnyei agoba lelut noto kwayai,Naomba maelezo kwa kosa hili nimefanya
Kalenjin,Swahili,kaibwatii ale Tom mokomii yu.,Nilidhani Tom angekuwa hapa leo
Kalenjin,Swahili,kiitou kulany robini che kiolen ngoroik ak tuguk alak,nguo na bidhaa zingine zilianza kupanda bei 
Kalenjin,Swahili,Mache beek che ngering si komuch korut,"Vinahitaji maji kidogo tu ili viweze kukuwa, "
Kalenjin,Swahili,maboto anee,hainihusu mimi
Kalenjin,Swahili,"kikiista chechang eng kasit ab hotelit ,ole mi tiangik ak dukoshek amun ukonjwet niton ","Wafanyakazi wengi waligwa kalamu mikahawani na hoteli, mbuga za kuhifadhia wanyama na madukani."
Kalenjin,Swahili,Amche karun awan kaa ak inye ,Kesho tutaenda nyumbani pamoja
Kalenjin,Swahili,Putwon  amitwakik tuten   kityok ,Nipee chakula kidogo tu 
Kalenjin,Swahili,Kiayanin mising aku kiiberbera,Nilikuamini sana na ukanidanganya 
Kalenjin,Swahili,Kikokochi teksosiet kipsomaninik komaswek che kororon ole nyorune somanet ngwai,Miundo msingi umewapa wanafunzi mahali pazuri pa kupata elimu yao
Kalenjin,Swahili,angae magandek che chuk chebo kahawek kila beet,Ninasaga maharagwe yangu ya kahawa kila asubuhi
Kalenjin,Swahili,Tomo ayae kiiy neunoto kongete,Sijawahi kufanya kitu cha aina hii hapo awali
Kalenjin,Swahili,Igoitoi sirutikab beitab tuguk ngosom olindet,Hutoa orodha ya bei ya bidhaa iliogizwa na wateja
Kalenjin,Swahili,Mamuchi awendi sukul anegei,siwezi kwenda shuleni peke yangu
Kalenjin,Swahili,Agonii sesenyu bendo konyil agenge eng wikit,Mimi hulisha mbwa wangu nyama angalau mara moja kwa wiki
Kalenjin,Swahili, Mayanik ngatutik,Sheria  ingemuruhusu?  
Kalenjin,Swahili,"otindiot nekimwochi chiboto Alua,Kijasiri ak Sifichi ko kiinaam koiim inendet","Hadithi aliyoambiwa na kina Alua, Kijasiri na Sifichi sasa ilianza kumtanzukia."
Kalenjin,Swahili,tinyei bolutik chechang emetab Afrika,bara la Afrika lina madini mengi
Kalenjin,Swahili,Rwaik ab ethopia ko miten sudan karun ,Wakimbia wa ethopia wako sunda keshi 
Kalenjin,Swahili,Kichop kaniset siptalit ne mingin keger akobo karotik,Kanisa liliandaa kliniki ya kupima shinikizo la damu.
Kalenjin,Swahili,Itinye kebeberwek ata chebo panyek eng saningung,Una vipande ngapi vya nyama kwenye sahani yako?
Kalenjin,Swahili,ingosub kandoik chechang kiit nekiuu Moi,viongozi wengi wamuige Moi
Kalenjin,Swahili,Kaikai nakan chaik aee,Nipe chai ninywe tafadhali
Kalenjin,Swahili,Tinyei kitabuishek che chang' che much kosoman.,Ana vitabu vingi zaidi ya anavyoweza kusoma
Kalenjin,Swahili,kiibet emet biik chebo kamanut mising kobunji koroitab korona,Nchi ilipoteza watu wa maana sana kwa ugonjwa wa corona
Kalenjin,Swahili,yeandochi emet oriib biik kokerkeit,Nikiwa Rais nitaongoza watu kwa usawa
Kalenjin,Swahili,Kigoterter bunyondennyu,"Jinsi ushindi anaotupa,"
Kalenjin,Swahili,Kikikochi kokombet  post rangers kingobelis,Post rangers walipewa  tuzo waliposhinda
Kalenjin,Swahili,kwatiil atyem ayay amite anegei,Nimeamua kujaribu kufanya hivyo peke yangu
Kalenjin,Swahili,"Nebo iman, mametoi Kamuktaindet bik chik",Kwa kweli Mola hamwachi mja wake
Kalenjin,Swahili,Ribiik ab biik che kinyorchini koborie namet ab asoya ko metoi boishe ngwai,Maafisa wa umma wanaohusishwa na ufisadi waafutwe kazi 
Kalenjin,Swahili,Kinereech baba ochei kingogeer kole kibuut lakwet tyemutika kab sugul,Baba alikasirika sana mtoto alipooanguka mtihani
Kalenjin,Swahili,kokararan inedet mising makimuchi kemwou,Uzuri wake ulikuwa kupita maelezo
Kalenjin,Swahili,Inne ko kipsomanian ne bo klasit ne bo somok eng sukulit ne bo oeng., Yeye ni mwanafunzi wa kidato cha tatu katika shule ya upili.
Kalenjin,Swahili,katet nekichenyei komotinyei mutyo,mwiba wa kujitakia hauna pole
Kalenjin,Swahili,Kiikilkei asimaibwat agot,Alijitahidi sana kutomfikiria kamwe
Kalenjin,Swahili,Agatha ko kwondo ne chobot,Bi.Agatha ni mama wa bidii
Kalenjin,Swahili,monyumnyum kebisto otebto neya,Si rahisi kuondokana na tabia mbaya
Kalenjin,Swahili,Chame tibiik chemengech doli--,Wasichana wadogo kwa ujumla wanapenda madoli.
Kalenjin,Swahili,Asochini chorwenyu kenyishiek chechang.,Namwombea rafiki yangu maisha marefu 
Kalenjin,Swahili,Maame mama pendo.,Mama yangu hale nyama.
Kalenjin,Swahili,Chang  pik  che mamache kasit ab out ,watu wengi  hawapendi kazi ya mkono
Kalenjin,Swahili,Kiguure inendet kamuktaindet nebo kaliet,Yeye anaitwa bwana wa amani
Kalenjin,Swahili,Mi lakok che magen kole yae ne eng ngwenyut,Kuna watoto wasio jua wanachofabya ulimwenguni
Kalenjin,Swahili,Kagoyei teret,Mtungi umepasuka 
Kalenjin,Swahili,kiatar besenwek chu tugul.,Nimeondoa deni zangu zote leo.
Kalenjin,Swahili,Kipendi keyale sabunishek  karun,Kesho tunaenda kununua sabuni
Kalenjin,Swahili,chopishetab amitwogik ko mie kenetkwei,Kupika ni nzuri  kujifunza.
Kalenjin,Swahili,Taben mito lorit ne nyoni,Tazama! Kuna lori linakuja!
Kalenjin,Swahili,"Ma ole yaa mising,uu olegimute","Sio mahali pa hatari kabisa, ni kama baa za kuruka."
Kalenjin,Swahili, Kikiyookto robishe ab sukul konetinte ne oo., Alitumwa karo ys shule kwa mwalimu mkuu.
Kalenjin,Swahili,Achamin missing kuu oleichomon,Nakupenda sana kama unavyonipenda
Kalenjin,Swahili,Nyeutik koipu tolosiet eng kwen nepo amit,Vitafunio huleta raha kati ya milo.
Kalenjin,Swahili,Tinyei mung'aretab kumnyat robinik chechang,Biashara ya asali ina pesa nyingi
Kalenjin,Swahili,Miten pikn che chang che matindo kipandok,Kuna watu wengi hawa kitambulisho
Kalenjin,Swahili,Agenge nebo somok nebo emet ko nyitat tumin,Theluthi ya uso wa dunia ni jangwa
Kalenjin,Swahili,Kiamekei Liwazo betusiek che kiimuch komwaitae chito amu kilelchi inendet,Kiwazo alijilaumu kwa siku ambazo zote aliwahi kumlaumu mtu kwa kumkosea.
Kalenjin,Swahili,moch koeku sukulit nebo chito anan nebo chitokul, Shule zinaweza kuwa ya binafsi au umma.
Kalenjin,Swahili,"Toretosiek chebunu emotinwek alak ak keib kobwa emoni, komagat kekoch bik tugul ","Misaada inayotolewa Kutoka nchi zingine na kuletwa nchini hapa, inatakikana kupewa kwa wananchi wote."
Kalenjin,Swahili,Kwanetkei ko u notok ye kiawe sukul,Nilijifunza hivyo nilipoenda shule
Kalenjin,Swahili,Betushek chu bik chechang kogere chesanet eng kaa kosir koba baa.,"Siku hizi, watu wengi hutazama michezo kutoka nyumbani badala ya kwenda kwenye baa."
Kalenjin,Swahili,Ma chito Kiptayat asiku bereberisio,Mungu sio binadamu adanganye
Kalenjin,Swahili,"""Iamishei komeun eunek?""Kitebe mama lakwet",Utakula kama hujanawa? mama aliuliza mtoto 
Kalenjin,Swahili,Tinye tugee ne anyiny,Ana sauti tamu.
Kalenjin,Swahili,Kwaro Chepkoech koskoling'ut ap amut,Jioni ya jana nilimwona Chepkoech
Kalenjin,Swahili,ingen kongalal tom kutitab kifaransa kosiir Mary ,Kifaransa cha Tom ni bora zaidi kuliko cha Mary
Kalenjin,Swahili,kwonyik cheborchikei ng'alekab bolote kotinyei kasarta neui mising,Wanawake walioko kwenye ulingo wa kisiasa kwa mfano huwa na wakati mgumu sana
Kalenjin,Swahili,Naet ab koratinwek che lelach testaiab kei chebo piik kotese mungaret eng' emet,"Kuvumbuliwa kwa miji mbalimbali, ongezeko la watu nchini huongezeka na biashara huimarika. "
Kalenjin,Swahili,Kananutik ko naotin eng bik ab pororiet,Makumbusho ni wazi kwa umma
Kalenjin,Swahili,Inendet ne kichor bandet en imbar,Yeye ndiye aliiba mahindi kwa shamab
Kalenjin,Swahili,Amwoun ale matepchee akoi achelewan eng sang,Nakuahidi sitakaa nje kwa kuchelewa
Kalenjin,Swahili,kikimut askarik Uganda.,Askari walipelekwa Uganda.
Kalenjin,Swahili,Awendi karun  sitipali kokonon kerichek,Naenda kesho hospitali nipewe dawa
Kalenjin,Swahili,kikiitiny polisiek,Polisi wamewekwa.
Kalenjin,Swahili,Tos iyanwech achek toek ng'atutik,"Je, sheria hiyo inatuhusu sisi wageni?"
Kalenjin,Swahili,kima giy choto chigigakikonech amut,Hiyo haikuwa chochote tulichopewa jana
Kalenjin,Swahili,kiiroti biik che chang kole mokusir,Alitazamiwa na wengi kuwa atapasi.
Kalenjin,Swahili,kisir siriik  ab lokoywek ab emet kampunit notok missing,Kampuni hiyo iliandikwa sana na waandishi wa habari.
Kalenjin,Swahili,"kiatestai ak nyasate kot komaangoru robinik chetoreton eng sobet,komwa kwondab Agatha","nilizidi kupata changamoto haswa kwa kukosa fedha za kujifaa maishani, akasema Bi Agatha."
Kalenjin,Swahili,kolakta robinik eng' oret,alipoteza pesa kwenye barabara
Kalenjin,Swahili,mekatat ko koito che tupcho robinik asikeunda chito ng'wany,aila zao zililazimika kutoa fedha ili mtu wao kuwachwa huru.
Kalenjin,Swahili,Lagookchu tugul komenye olin bo Eldoret ,Watoto wangu wote wanaishi Eldoret 
Kalenjin,Swahili,makimuch kecheng'u tuguk cho che ki mito China,Hatukuweza kutoa bidhaa zetu zilizokuwa China
Kalenjin,Swahili,Iberurech cheptailel ago boiboiyetab ,Mungu utubariki na furaha 
Kalenjin,Swahili,kosupgei ak pichiinwek chebune ichek,kulingana na changamoto wanazopitia
Kalenjin,Swahili,kikochini kasarta netai kalyetab kanetik,kuhakikisha hali ya usalama kwa walimu inapewa kipaumbele. 
Kalenjin,Swahili,tinye katit ne gooi tambesie,ngamia ana shingo ndefu
Kalenjin,Swahili,Asubun akoi kapkatete  ngot ko mekonon rapinik,Nitakufuata hadi kapkatete usiponipea pesa
Kalenjin,Swahili,Kochut chito netoretishie ago mkatiat neanyiny,Msichana aliingia akibeba maziwa.
Kalenjin,Swahili,kiyay lelinto ichekei,Lakini kosa walifanya wao wenyewe.
Kalenjin,Swahili,Mache kowirta  kitabu lakwet .,Mtoto anataka kurusha kitabu 
Kalenjin,Swahili,kosirto kametunyu komamie,Mama yangu alikufa nikiwa sipo
Kalenjin,Swahili,reggae koibu tulianet eng mukuleldo nyuu ,Reggae huleta amani moyoni mwangu.
Kalenjin,Swahili,kimeto kurget koyatat lakwet agenge eng lagook choto,Mmoja wa watoto aliacha mlango wazi
Kalenjin,Swahili,yochei biik chenyeei muguka eng kaunti nebo Lamu komanda sang nebo oloto asikocheny tukuchoto, Watafunaji muguka Kaunti ya Lamu watalazimika kusafiri hadi nje ya eneo hilo ili kutafuta bidhaa hiyo.
Kalenjin,Swahili,kakolany missing nyasutikab oret eng emet,visa vya ajali barabarani vimepanda zaidi humu nchini
Kalenjin,Swahili,bunu koliik chechang' korik che banandos,wakulima wengi hutoka katika familia maskini
Kalenjin,Swahili,Iyan eng kamukengung kokonin kimnatet nebo kesir,Kuamini katika uwezo wako kunakupa nguvu ya kufaulu.
Kalenjin,Swahili,Toben olekiasikitite? ,Angalia nilivyonyongonyea?
Kalenjin,Swahili,tos muilipante ano nito?,"Je, utalipiaje hili?"
Kalenjin,Swahili,Kagoutye ne eng kurget?,Tumesahau nini kingine kwenye mlango?
Kalenjin,Swahili,Karoron tyenwogik chu ne po iman,Nyimbo hizi ni nzuri kweli
Kalenjin,Swahili,Agigochi kotebe ak mogorek,Unawaacha wakae na wafalme
Kalenjin,Swahili,Chepkisas kotum kicham,Anayedharauliwa atakuja kupendwa baadae
Kalenjin,Swahili,"Eng Iman nda gararan chito koiweksei.""Kyabwati kole iyani""",Tulikuwa na msimu wa baridi kali.
Kalenjin,Swahili,kiitonon emet nebo kenya kobwa orit tuguk chebunu sang,Kenya ilisimamisha uagizaji wa bidhaa kwa muda.
Kalenjin,Swahili,Keek ak kabwatutik chepo hila.,Kuwa na kumbukumbu ya hila.
Kalenjin,Swahili,kowiran inendet koboisien koita,yeye alinigonga na mawe
Kalenjin,Swahili,alak eng mweik ko kiba kiwato nebo tanzania,Baadhi ya wakimbizi walikimbia mpaka wa Tanzania.
Kalenjin,Swahili,Keam amitwogik che toreti porto ,Kula vyakula vyenye afya huimarisha mwili.
Kalenjin,Swahili,Kasit ap keramu samakinik kokitinda atebete nebo kobaishe tuguk so jadi.,Shughuli za uvuvi zilikuwa na sifa ya matumizi ya gia za jadi.
Kalenjin,Swahili,Kimoche Murkomen koesio BBI  kibangengeit ab Ford ,Murkomen ataka kukataa BBI Chama cha Ford  
Kalenjin,Swahili,Mache kelechi kabotik kokol amitwogik che imuchi kotebi eng' petushek ab kemeut,"Isitoshe, wakulima wahimizwe kupanda vyakula vinavyoweza kuhimili kiangazi shambani."
Kalenjin,Swahili,Memuchi memuch kimwa kiy agetugul.,Hawawezi walai hawawezi alisema kitu yoyote.
Kalenjin,Swahili,kisoman Tom kitabusiek chechang akobo nito,Tom amesoma vitabu vingi kuhusu hilo
Kalenjin,Swahili,Afisaekab polis kichomegei. Ako chomei robinik uu kimagetiet,Maafisa wa polisi wana ubinafsi na hupenda pesa kama fisi.
Kalenjin,Swahili,Kikinyeren lakwet ab sukul langat  ,Mtoto wa shule alibakwa usiku
Kalenjin,Swahili,Kitestoi ng'amnot ng'ulatyo.,Twaongeza hekima kwa maarifa
Kalenjin,Swahili, Sikul ko weto ne kararan ne kinoe kiit ne mengen., Shule ni mahali pazuri pa kujua kile ambacho hukijui.
Kalenjin,Swahili,kirorechi chekimi tugul,Wenzake walicheka.
Kalenjin,Swahili,Nin ko ketit,Ule ni mti.
Kalenjin,Swahili,Kamkutaindet Jehovah ko kiyaech ine inegei,Mungu alituumba kibinafsi yeye mwenyewe
Kalenjin,Swahili,Tos boisien emetnyo robinik chetyana eng' komostab kanyoiset?,Je! Nchi yetu hutumia kiasi gani kwenye huduma ya afya?
Kalenjin,Swahili,Ake tukul ne wolu tebut akochini konunot,Yeyote atakayejibu swali nitampa zawadi
Kalenjin,Swahili,Kingen eng emet tugul,Anajulikana kwa nchi nzima
Kalenjin,Swahili,sich muguleldo ne risyini gei ng'ony si we ole loo,kuwa na moyo wa unyenyekevu na utaenda mbali
Kalenjin,Swahili,kiy tugul ne iyae ko mechil notok,"Chochote unachofanya, usibonye kitufe hiki"
Kalenjin,Swahili,kokitebi eng gaa omu koroboni,Tulikaa nyumbani kwa sababu mvua ilikuwa inanyesha
Kalenjin,Swahili,yie kipsomaninik tiemutik  en klass, Kila mara wanafunzi hufanya majarabio darasani.
Kalenjin,Swahili,manget ale anyabir ne eng' yue,Sijui nibonyeze wapi kwa hapa
Kalenjin,Swahili,Atinye kayanet ale nito ko samakchait nebo pek chetililen,Nina hakika kuwa huyu ni samaki wa maji safi
Kalenjin,Swahili,bik ab kapchi ko choronok mising,Watu wa familia ni marafiki wa dhati.
Kalenjin,Swahili,kiteje kit ne kim eng' chamiet nyo,Tunajenga msingi imara wa mahusiano yetu.
Kalenjin,Swahili,Kinamaak inendet agoba banda,Yuko bize na maandalizi ya safari
Kalenjin,Swahili,Chang twangik oset ab mauche,WANYAMApori ni wengi misitu ya mau
Kalenjin,Swahili,Kolal kot  mising,Nyumba iliteketea kabisa
Kalenjin,Swahili,kanetindet nenyu,mwalimu wangu
Kalenjin,Swahili,Kichop kristo ngwenyut ak asista ne konech kekerte,Yesu aliumba mbingu na nchi na pia jua ytunayotumia ili kuona
Kalenjin,Swahili,ameche atebi eng' yuno wikit agenge,Ninakusudia kukaa huko kwa wiki moja
Kalenjin,Swahili,Kokotestai namet ab asoya eng' emetanwek somok nguno ako ngemei kapchii,Ufisadi umeenea nchini na kuwa tata sana hivi kwamba unatisha kuharibu misingi ya jamii.
